"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000305828",2.39432490936954,0.381061722918528,1.52862033858583,0.803140534895668,0.89189325085713
"ENSG00000305830",5.81483403564569,0.129637779505145,0.915602536556429,0.887405922659667,0.94080831676298
"ENSG00000305847",4.41225010693392,1.69019445170319,1.09229208591174,0.12177086359061,0.232306645266988
"ENSG00000305851",2.15461902096709,1.98390216852603,1.60956160982188,0.217735118650574,0.36816061610525
"ENSG00000305862",3.37392090338397,-2.33489843661286,1.33830417594124,0.0810424206590925,0.166347837705994
"ENSG00000305863",10.9974373070017,1.52977966590512,0.727752268360546,0.0355479320561272,0.081867383245411
"ENSG00000305868",3.28488903191115,-1.3652972777457,1.32250558374947,0.301905127134052,0.470397921016341
"ENSG00000305869",3.34688244121708,-0.403701172840165,1.25311705048746,0.747333309035591,0.856705689417512
"ENSG00000305887",16.3125409085073,0.270729026277613,0.575103231758174,0.637820292474835,0.778392943241498
"ENSG00000305893",5.13156412778532,0.718896915844291,1.21569934118119,0.554289730885597,0.715950576809441
"ENSG00000305910",2.16961706718682,0.180848083489999,1.5032658770245,0.904242764821088,0.949846374241463
"ENSG00000305914",10.5253396054656,0.698925260209784,0.746966653784706,0.349435556726187,0.523060135727556
"ENSG00000305920",5.03497427834655,-0.705930225338801,0.99025508487531,0.475921778178621,0.651548062777641
"ENSG00000305924",1.83937097056778,-3.03391389926604,1.9248815591165,0.114989822337318,NA
"ENSG00000305936",13.5733995256734,-1.10602834747375,0.614664939596324,0.0719553639687407,0.150520013636661
"ENSG00000305939",7.19940349984845,0.930255862502949,0.856647006209499,0.277511420034265,0.441967108196174
"ENSG00000305953",5.46422672428233,-0.264089183683971,0.969457496552433,0.785307365725826,0.88071184943239
"ENSG00000305959",25.3209267736463,0.0203924490402562,0.443851230417588,0.963354618288352,0.98095435885936
"ENSG00000305960",11.7762627604692,-0.618773798612295,0.6881655927435,0.368565257196121,0.543871185433003
"ENSG00000305968",9.1996597338681,-0.514936371378797,0.789079100810737,0.514027792236826,0.683536801333936
"ENSG00000305969",21.1164723297315,0.686506310710498,0.512059126130362,0.180025080266241,0.317681097797824
"ENSG00000305970",16.5290106990584,-1.28686601927342,0.582662538555936,0.0272027696834737,0.0648358005919515
"ENSG00000305975",2.07731257176861,-4.33942168928564,2.07919131750076,0.0368816393554272,NA
"ENSG00000305983",10.1666685365673,0.316097297508489,0.709363870889922,0.655881366021889,0.79262520473635
"ENSG00000305991",2.20927203479034,1.98542026147527,1.59023017448488,0.211843891457941,0.360126174361826
"ENSG00000305992",2.48901569844446,0.853487756187106,1.38081726693203,0.536507224795704,0.701648113489838
"ENSG00000305995",7.19591200782611,-2.44531364660153,0.952341660856632,0.0102380065726648,0.0269982993970407
"ENSG00000306009",7.70910577683734,-1.26458546018139,0.819382244495018,0.122748283390982,0.233822783021458
"ENSG00000306019",1.85678873551967,0.315733898372033,1.91686550503186,0.869169378961801,NA
"ENSG00000306030",3.02396295584095,0.0931608237098728,1.30839072397638,0.94323651074284,0.970339918900261
"ENSG00000306064",2.56353734891798,-0.759055552343757,1.38601842718515,0.583930981482752,0.739394285782116
"ENSG00000306065",8.14237266664924,0.611324133959608,0.777801154233093,0.431888256017496,0.608714655739229
"ENSG00000306071",18.458626605893,-1.2013315529213,0.537077396962944,0.0252998003270584,0.060792667677841
"ENSG00000306078",8.48571187544878,0.8039430598262,0.78152183948537,0.30362575620712,0.472417463371618
"ENSG00000306086",5.32537629487507,-0.930840176583537,1.10318440247492,0.39879476436701,0.575528338093211
"ENSG00000306087",45.8594973013761,0.349542314393114,0.345065498481808,0.311072668414914,0.480905795753411
"ENSG00000306092",7.58545659996576,-1.73415934474114,0.907958746664692,0.05613914983832,0.121764764574515
"ENSG00000306100",13.3566822560069,1.00089081194121,0.630434073439232,0.11237190949462,0.217531804991467
"ENSG00000306101",1.95950949848151,2.49597916761768,1.87853079936973,0.183951305621419,NA
"ENSG00000306113",1.64357352225247,-1.22562094832059,1.84418439910822,0.50631469641267,NA
"ENSG00000306117",2.27515461954876,-2.39615298973929,1.64709255026845,0.145730901508427,0.268723499266152
"ENSG00000306128",2.40569842688382,0.0936442529694961,1.49224870291625,0.949962568211346,0.974083723101873
"ENSG00000306153",59.6341919643125,0.219243150028399,0.297588223747703,0.461284560443976,0.637647811763954
"ENSG00000306159",14.3077976018482,4.9626723099167,1.00686270614034,8.27162835349006e-07,3.7864295885665e-06
"ENSG00000306167",1.53079035326322,-2.73167524221372,2.16036377432078,0.206068013630898,NA
"ENSG00000306176",2.76216327683007,-1.08779593389225,1.3815820000756,0.431073895878015,0.607968572269169
"ENSG00000306177",23.3065388467743,-0.213606392395397,0.47513272034508,0.653019043353107,0.790561816414955
"ENSG00000306193",7.6862818326595,-0.179257460847339,0.857892796648302,0.834486578710028,0.910227320373371
"ENSG00000306197",15.1902287141659,-0.122030009316499,0.590152688519379,0.836184010240005,0.911378621056104
"ENSG00000306206",47.1696251112295,1.26168234344354,0.36172107292583,0.000486651897666053,0.00160408386253613
"ENSG00000306208",15.5337484509623,-0.411814592980839,0.580629025423008,0.478165656650984,0.65311637846914
"ENSG00000306211",7.61783958440567,1.01083989700103,0.8790883142681,0.250196192367871,0.408816681490665
"ENSG00000306223",4.61291976635037,-0.647568604511534,1.14760603331318,0.572565089315663,0.730816312954492
"ENSG00000306224",2.6506036836294,1.3852349987031,1.39103317221113,0.31933190069071,0.489916571404303
"ENSG00000306225",2.77939699341016,0.447997241442153,1.40750767305755,0.750264093811746,0.858450754219251
"ENSG00000306227",2.33651018934493,-2.31362623805052,1.70240602596307,0.174136081760077,0.309608009613219
"ENSG00000306228",7.15541848568895,0.186408747842763,0.85286353550475,0.826986517877428,0.906138210967657
"ENSG00000306232",1.91295248971897,1.18498841492975,1.76710206243763,0.502486282862798,NA
"ENSG00000306261",6.36097109560923,-0.839574062515558,0.976628247958183,0.389973202763934,0.566931738093548
"ENSG00000306262",7.54864541313875,-0.280128100788944,0.820393681770173,0.732760547517838,0.847208875129251
"ENSG00000306272",3.1099667188278,-1.08623070416477,1.39243143392141,0.435334154182545,0.612091682143393
"ENSG00000306274",12.4609189326606,0.473050028614874,0.718921737990922,0.510538555695719,0.680275152188799
"ENSG00000306279",16.9437540994418,-1.05075860063491,0.556774512951712,0.0591301124744299,0.127312021122084
"ENSG00000306287",21.3660512829725,-0.398176741569765,0.554081467078451,0.472372064088113,0.648144301915068
"ENSG00000306291",2.28720065798239,1.48393089298912,1.52398567440561,0.330197030362975,0.502042265575637
"ENSG00000306303",2.13656870125399,-1.06691377253938,1.55376511297534,0.492294810324189,0.664801337427768
"ENSG00000306312",23.4998750187882,-0.100233458899776,0.55108717609186,0.855674446242684,0.922601380218752
"ENSG00000306316",99.0704727733554,-0.00342926424370434,0.697703135771729,0.996078352184401,0.99830455543626
"ENSG00000306320",15.4110299006745,-0.204968403621395,0.564238759279569,0.716406657066327,0.835706049591066
"ENSG00000306335",1.90081167242997,-1.15244849870497,1.69003074655127,0.49529599934309,NA
"ENSG00000306338",9.03262048443662,0.117544220890715,0.770837928726149,0.87880135167436,0.936261580728359
"ENSG00000306346",9.90019523553216,-0.976032675525303,0.773869408047129,0.207223497307736,0.354413515339308
"ENSG00000306359",4.31252536871556,-0.685959761028321,1.24883071759953,0.582812198153936,0.738482657575708
"ENSG00000306366",1.61404749547418,-0.299785151624307,1.67336191886611,0.857818813509277,NA
"ENSG00000306369",6.57053716993982,0.203260372598613,0.866088248575214,0.81445103335968,0.898208502517818
"ENSG00000306378",34.7658145553496,-0.135223138748708,0.388448339783755,0.727756826020801,0.84363369407121
"ENSG00000306410",1.95417491175239,0.294750171601043,1.60929955045585,0.854676932063044,NA
"ENSG00000306413",2.20797663780304,-1.55035611932277,1.6132069969581,0.336532159799162,0.5091040852514
"ENSG00000306416",6.73922892297122,-1.04610621988767,0.927819389121436,0.259535759265197,0.420667154161369
"ENSG00000306426",12.2739435629333,0.562422725046027,0.688261832240431,0.413834768035248,0.590783692608682
"ENSG00000306429",2.52179214256926,0.973815801511225,1.47403437813947,0.508838976257055,0.678683240466097
"ENSG00000306434",9.55025823414235,-1.38025950521098,0.895354893012045,0.123176147920049,0.234547382130538
"ENSG00000306436",41.9519154668881,-0.510525417375766,0.353745634391454,0.148964364185524,0.273425340199416
"ENSG00000306455",1.7767722772147,0.409472515726199,1.96728442265827,0.835118887167708,NA
"ENSG00000306456",2.7882468117713,-4.76553256281597,1.72050998435361,0.00560843169883808,0.0155845239499411
"ENSG00000306458",11.2386586316019,2.59255632406029,0.758278829561321,0.000628514200712427,0.00203680295098578
"ENSG00000306463",2.64299136633869,-0.614584519104858,1.39270625307781,0.659004532107293,0.794953995793155
"ENSG00000306468",23.8722748351869,0.490696907554833,0.46367207398553,0.289925817658681,0.456343914433186
"ENSG00000306471",2.79206162675823,1.51439381496559,1.37196908130368,0.269675368927443,0.432772245865757
"ENSG00000306481",4.34126144765169,-0.450216692585026,1.13178922952399,0.690783520379133,0.818566639878949
"ENSG00000306498",5.00302657442757,-2.99911517007204,1.24333563196755,0.0158586462041747,0.040022638818344
"ENSG00000306503",3.79552310927825,-0.456663024249352,1.20143024542183,0.703871563920164,0.82797000444479
"ENSG00000306506",12.1934797189385,1.10065602951215,0.683851444431703,0.107507972046414,0.210075501407946
"ENSG00000306514",6.41238443343487,0.132289216477265,0.861731784983498,0.877991739919089,0.93590085415694
"ENSG00000306515",1.83211553961266,0.660392694745538,1.79823925277144,0.713436972288208,NA
"ENSG00000306517",8.11389486091594,-0.553059609684376,0.790873392323907,0.484363108301833,0.657931910125249
"ENSG00000306520",5.08924283194713,-0.497450139157611,1.01863301356313,0.625301459724393,0.768987113429018
"ENSG00000306533",44.8139051363078,0.0541746954354172,0.35235711086868,0.877807329905694,0.935895223351662
"ENSG00000306539",2.91710189806871,-2.15911014204298,1.46996354558658,0.141881934032372,0.26306632966541
"ENSG00000306541",14.6594425301945,-0.088358157049185,0.613056587692554,0.885399990882087,0.93977798042368
"ENSG00000306557",2.4261782796569,1.17635530920312,1.42035524893231,0.40755043003006,0.584125190812401
"ENSG00000306558",4.76445275620345,-0.57695816427133,1.09579303896893,0.598526190556486,0.749123480630986
"ENSG00000306568",25.6628583566331,0.131162089847869,0.445371577443106,0.768375588438813,0.870351812686492
"ENSG00000306571",3.81767671964717,-0.36138605516303,1.17957278168236,0.759322726616021,0.864065043605997
"ENSG00000306573",1.69294156229409,-2.8985381990062,1.99803347003066,0.146864664174431,NA
"ENSG00000306581",3.09266353569788,1.30222385964774,1.29597414825178,0.314982373652937,0.485104313866065
"ENSG00000306585",3.65516403995419,1.6337508873316,1.18356686577367,0.167475172153016,0.300233171564739
"ENSG00000306587",8.67159463854053,6.74052527924646,3.9020884897243,0.0840932004405656,0.171509660176687
"ENSG00000306593",3.60165685405266,-1.4790606616856,1.20796317226629,0.220791832492516,0.372135764047641
"ENSG00000306626",2.51674278851545,1.77390350479283,1.48936187834233,0.233634209930786,0.388626194412129
"ENSG00000306635",4.04215618525913,-0.392616836510851,1.2828093358357,0.75955883744392,0.864218469236797
"ENSG00000306637",17.8156205899258,-0.376569134813129,0.532818789519727,0.479722486911713,0.654381017908165
"ENSG00000306644",25.3883153724035,-0.0123763520859962,0.437285948600166,0.977420765352126,0.988777140036505
"ENSG00000306661",5.52545121314293,0.590972306871819,0.929733220897156,0.525013418131339,0.692374709694653
"ENSG00000306663",15.2282670558606,-0.629014862562091,0.58780315742048,0.284569166164264,0.450015538115329
"ENSG00000306672",5.92623262478237,-0.771087900002971,1.1353604606348,0.497038447741009,0.668796792749913
"ENSG00000306685",6.36849553946371,-0.27660744374438,1.04539482732595,0.791320588375184,0.88466718003354
"ENSG00000306686",2.72091274637367,-2.13989129299276,1.58545422018779,0.177111477000785,0.313772550921592
"ENSG00000306694",2.46961220704326,0.188793755674766,1.45733352147887,0.896924528175607,0.946119177164016
"ENSG00000306697",3.28552997712756,-0.21179137412401,1.22469341164839,0.862703149733653,0.926631219657689
"ENSG00000306706",3.43838739098715,-1.8319797276113,1.27452258850671,0.150608611456858,0.275928946183271
"ENSG00000306707",3.06776047818406,-1.29390703234704,1.28115630059925,0.312518039092076,0.482441006192194
"ENSG00000306708",1.84638703517747,-0.751342987808302,1.64626528831539,0.648107820360356,NA
"ENSG00000306718",73.6906169480264,0.67136858888475,0.294026950008584,0.0224093290858382,0.054520718172124
"ENSG00000306723",8.58656775583233,-0.157950264300933,0.891588209336528,0.859385799916791,0.924775420643603
"ENSG00000306726",1.59957637102018,1.380344959269,1.93795823444261,0.476299051810119,NA
"ENSG00000306739",2.63500493768905,-0.89624147470726,1.46983559856992,0.542023272298638,0.706056268093255
"ENSG00000306747",156.52183553276,-0.83950423977275,0.190104355204781,1.00535752241836e-05,4.10973201195547e-05
"ENSG00000306749",7.36778174424307,-0.59610198038638,0.835760854549351,0.475694364894693,0.65134123308769
"ENSG00000306750",44.3180655892552,-0.267611899557765,0.371206557302925,0.470955971648266,0.64703364975592
"ENSG00000306752",13.9157904094934,0.183855325557235,0.60986802191301,0.763058107085404,0.866523127891218
"ENSG00000306759",10.0873751854727,-0.602694781789576,0.723813935479573,0.405033493273049,0.581788191504602
"ENSG00000306760",2.57863579647954,0.324393964709211,1.37173245299486,0.813056449820842,0.897840702466252
"ENSG00000306776",2.36897757187256,-0.0437886166599954,1.5978907067833,0.978137498060674,0.98927865426118
"ENSG00000306798",33.3001354362709,-0.368533337410386,0.39765031808457,0.354042108897653,0.528133444263527
"ENSG00000306802",2.53425907894031,-3.54823647234734,1.75291464355286,0.0429503608418239,0.0966713564432436
"ENSG00000306812",3.28584544417287,1.05959671884042,1.45538150896475,0.466580367111388,0.642643219656567
"ENSG00000306815",3.21638942227637,-0.536670500648792,1.45434462280258,0.712118840447092,0.833088893458464
"ENSG00000306829",7.10143237029859,0.0155556896488011,0.866022202797815,0.985668984956021,0.992249194083471
"ENSG00000306831",6.87250276696976,-0.865400911601664,0.844655783184336,0.305570632762273,0.474693352193754
"ENSG00000306835",9.83653190456016,0.277020531408845,0.786834235207832,0.724785954844882,0.841625450456381
"ENSG00000306839",7.20778621620436,-1.10484041582409,0.924351515547498,0.231985452869119,0.386612215009356
"ENSG00000306842",5.37849177739687,0.6798665687023,1.02173179208563,0.505790783343907,0.6762722628382
"ENSG00000306843",1.73540842538199,2.2715269331729,1.89429107078974,0.230472129844135,NA
"ENSG00000306847",10.9715808311337,0.708686271178264,0.693158611098014,0.306591001341007,0.475643421353157
"ENSG00000306852",2.94082889494319,1.57329640446846,1.38523803341074,0.256057488634674,0.41605684867782
"ENSG00000306859",1.79457497576173,-0.992016840707497,1.97058224686324,0.614673890724663,NA
"ENSG00000306863",32.0019062890082,0.391637678189647,0.398036257535823,0.325152571539848,0.496643924236352
"ENSG00000306865",5.33912562154779,-0.0213055076234475,1.04087701154638,0.98366939759637,0.99120534633637
"ENSG00000306875",2.52038420716732,-0.489712953900563,1.38597552408943,0.723837692197507,0.841106927046755
"ENSG00000306878",12.4367585327864,-0.294187602633206,0.638871978607706,0.645171910415679,0.78427685537015
"ENSG00000306880",45.9636472971594,2.17800740919615,0.385194738221949,1.56480794336909e-08,8.3432521837871e-08
"ENSG00000306884",4.26281476652159,-1.11818267445368,1.11887742993,0.31761109964305,0.488124935678602
"ENSG00000306888",3.44822586748342,-0.484372697800355,1.20443564682516,0.687568197790311,0.816154450592923
"ENSG00000306892",2.02763827000248,0.328628976746757,1.74460847333632,0.850587927815113,NA
"ENSG00000306895",2.15109506114195,4.73521375451925,1.86740440383888,0.0112216579274866,0.0293572697648966
"ENSG00000306898",11.5601875238062,-0.68880876519376,0.710542620753657,0.332339511517617,0.504251485734572
"ENSG00000306915",2.07885603514574,-0.0886179958570322,1.73828931132967,0.959341454408248,NA
"ENSG00000306927",1.78596256533749,-1.01326922614987,1.83834055413656,0.58150556117568,NA
"ENSG00000306955",3.77885393404167,1.70052054107698,1.22910506255464,0.166498223760379,0.298732847257179
"ENSG00000306959",2.71572132326199,0.231728808379322,1.69797242093436,0.891446707478218,0.943313382175281
"ENSG00000306963",3.33561094571524,-0.39585479162714,1.19426925350286,0.740295592691446,0.852556771231787
"ENSG00000306964",3.92712761246901,-3.28633800889826,1.44763458652423,0.0231988877295223,0.0562459867494139
"ENSG00000306969",15.5447791269866,0.152973857524051,0.596290894552391,0.797532096445753,0.888805128579307
"ENSG00000306997",6.49008468005617,-0.0797260204082937,0.86946460213829,0.926939946324822,0.962354345636875
"ENSG00000306999",4.45037981594334,-1.15268899508258,1.10396069197557,0.296420840405818,0.46405606218018
"ENSG00000307001",168.457430952435,0.971612374980709,0.180724192389335,7.60673424177826e-08,3.81948181877285e-07
"ENSG00000307004",2.70301806508873,-1.28379732636956,1.57918457076375,0.416247005489262,0.593168782859997
"ENSG00000307007",2.51096243676712,-0.11799133182739,1.41190835608568,0.933399361528543,0.965694884872322
"ENSG00000307025",11.6878353114993,0.0101896395843354,0.739381397554309,0.989004458610536,0.993974720514822
"ENSG00000307029",4.24557201857536,0.322913923090706,1.089331009173,0.766899241727893,0.86928604657267
"ENSG00000307038",7.68062621479888,0.304093534488744,0.82809452466867,0.71345432476793,0.833909543646248
"ENSG00000307045",6.19766650591037,-0.315487517132185,0.945211283034752,0.738549652210807,0.851364225762957
"ENSG00000307049",2.5614745165214,0.194179286963722,1.40299524869536,0.889921624509181,0.942523447964095
"ENSG00000307056",3.7793159735841,-0.150299642089545,1.2734510801544,0.906047489333537,0.950822252896391
"ENSG00000307060",9.32219093439032,-0.68671688205968,0.811509625025317,0.397429197057419,0.574281263690421
"ENSG00000307064",2.06515500658392,1.85576065484508,1.71276674139155,0.278592277472678,NA
"ENSG00000307069",6.90123557266076,0.0840833383844483,0.84638230569289,0.92086483035161,0.959315396684866
"ENSG00000307071",2.90533572667456,0.357694657718428,1.37606714075007,0.79491018761004,0.887252196283422
"ENSG00000307079",16.0289360566076,-0.728813834688531,0.595441938033373,0.220956724110205,0.37230451709933
"ENSG00000307083",8.25292374435726,-0.838071593235699,0.812528655501417,0.302336240635936,0.470811722095066
"ENSG00000307091",1.72750480605339,1.50531748890649,1.85390320517246,0.416807699616067,NA
"ENSG00000307094",3.56795048541854,-0.622238554398892,1.17681410684,0.596980009873918,0.747829065675539
"ENSG00000307096",1.67840306533333,-2.01066582188533,2.05667082287337,0.328256698554892,NA
"ENSG00000307098",6.70577226954625,-1.40204205133357,0.881820577739679,0.111848268333313,0.216671104343586
"ENSG00000307101",2.04452958656112,-0.0582391674308632,1.71571985461964,0.972921447336172,NA
"ENSG00000307104",13.4611758620612,-0.200511783639843,0.658051427961781,0.760590582703198,0.864777371237295
"ENSG00000307111",2.85589027485166,0.778662734791487,1.36832596008008,0.569313853401363,0.72842808370429
"ENSG00000307120",3.65894448477308,2.44103334305735,1.40498050483047,0.0823140535377064,0.168471667262989
"ENSG00000307129",4.42188037005097,0.412334918702424,1.08822311153978,0.704757223294868,0.828452213533341
"ENSG00000307134",36.9499955017394,5.35156611222273,0.681341123722404,4.01500484240643e-15,3.40769542294164e-14
"ENSG00000307141",3.44720801479062,0.95530966714312,1.21278090832762,0.430871170477155,0.607783116871892
"ENSG00000307172",41.2166081056417,2.27071203211996,0.400203812857942,1.39591558636246e-08,7.48641256645849e-08
"ENSG00000307175",53.2081423762517,-0.0475802322831093,0.355400084858963,0.893499092233296,0.944023021420997
"ENSG00000307181",3.19146580908583,-1.92711532126701,1.50759966423207,0.201155200799212,0.346302429891603
"ENSG00000307190",2.53087906569428,1.75336471832618,1.46971630226926,0.23287119313441,0.387598758972559
"ENSG00000307191",8.42909259629338,-0.88231735555974,0.765884703839717,0.249311320969951,0.407726457176525
"ENSG00000307192",5.22806909634699,-1.51443145132426,1.11641568094432,0.174936267754223,0.310616428519415
"ENSG00000307201",3.68378030541469,-0.310702629437453,1.14785500540373,0.786636331810902,0.881779506993146
"ENSG00000307203",495.309496238532,1.3016563522693,0.111597013911774,1.94907022507165e-31,3.44322288622388e-30
"ENSG00000307209",2.40100167966445,-0.209564117059801,1.50386876394282,0.889173578458774,0.942097072077305
"ENSG00000307216",30.9118142320863,1.52486234330497,0.424550343110401,0.000328513429154796,0.00110619399625157
"ENSG00000307217",1.76563600009885,-1.09487645198474,1.74605499830332,0.530621706012017,NA
"ENSG00000307241",4.44164533211428,-0.656269024599795,1.33240792784366,0.622335093289363,0.766960363873723
"ENSG00000307243",19.9678483914166,0.315959439887373,0.498055372184869,0.525828833155505,0.692930062863044
"ENSG00000307247",7.97902039426269,0.570915649415128,0.817339758798325,0.48486163000848,0.658364523920914
"ENSG00000307273",2.00662838975701,-0.940703301952946,1.65018389634582,0.568637221700093,NA
"ENSG00000307275",9.8968438040816,-0.177549447483693,0.73308917681398,0.808630216664661,0.895085944888655
"ENSG00000307287",4.89368458243878,-0.476467575036933,1.07806840579819,0.658515156081181,0.794601252256344
"ENSG00000307289",15.9935487462812,-0.158576140445294,0.56870305470253,0.780368991409988,0.877752238426613
"ENSG00000307294",1.55397118377665,-0.34952452110751,1.76348804314149,0.842888059121693,NA
"ENSG00000307297",6.00078764017653,2.82803044331768,1.08664894587679,0.00925402180787464,0.0246369683034815
"ENSG00000307307",21.0476882639669,-0.719087573468236,0.532991080420895,0.177287189924816,0.314018647086593
"ENSG00000307315",1.64261135186974,-3.99903578696232,2.02624358371629,0.048424915892841,NA
"ENSG00000307316",3.94625708801909,0.757868613844511,1.14242465965572,0.507083320301568,0.677257582859206
"ENSG00000307322",8.5810473563577,-0.0309100316640304,0.791838991788329,0.96886188318723,0.98357828617199
"ENSG00000307327",1.63318958146954,-2.88508116433744,1.95030252104818,0.139060338488695,NA
"ENSG00000307331",19.1935798733788,0.202591341666545,0.513105258860558,0.692965487383046,0.8201271693574
"ENSG00000307334",4.0269500915463,-0.949287209094089,1.24905339338466,0.447251411982108,0.623773653912935
"ENSG00000307338",1.70046072140003,-1.15890772636251,1.72458869072241,0.50158955603686,NA
"ENSG00000307341",108.835537651014,0.018397265661776,0.236336828766463,0.937952611632682,0.967767248283704
"ENSG00000307342",30.9941355160599,1.54560312420069,0.440926069146727,0.000455996004473001,0.00150730704061207
"ENSG00000307343",17.1057372352062,-0.0216982680764269,0.593635575729703,0.970842618643163,0.984768955144543
"ENSG00000307353",24.9396782552727,-0.344074471075156,0.472899402675781,0.466867718393046,0.642900632386099
"ENSG00000307359",2.01548693631128,-0.461809184032459,1.62955054397831,0.776872787217151,NA
"ENSG00000307361",9.97878896894803,0.152007357468778,0.713104893259181,0.831200068335485,0.908771167695372
"ENSG00000307363",2.18845009158501,0.508460263281219,1.53305932684731,0.740143147436005,0.852548453767127
"ENSG00000307365",8.24309944834114,-0.602232922593858,0.821228163307886,0.463355939170284,0.639682090976212
"ENSG00000307370",3.41194026108918,0.430920500723846,1.2470402771706,0.729677472312798,0.844800223619193
"ENSG00000307371",3.3942905404874,0.440468559118291,1.3370746977191,0.741832932835228,0.853457951223198
"ENSG00000307376",5.96342550221094,0.214955533244652,0.906975128885509,0.812654713707542,0.897718165743688
"ENSG00000307378",6.86971570666324,-0.0566352978437103,0.878038958492875,0.948570488413976,0.973362758054236
"ENSG00000307390",2.38681461409127,-2.48203875284417,1.64665735315893,0.131728779358248,0.247353715118254
"ENSG00000307394",4.77898073676201,-0.181326262502351,1.04388296433546,0.862098382836727,0.926460409449814
"ENSG00000307409",6.32209791409457,0.299577922919511,0.912920381042336,0.742795683354005,0.854153110380549
"ENSG00000307416",2.12684838565882,0.060150432799165,1.4763704650493,0.967501498671188,NA
"ENSG00000307424",15.6974831092523,-1.8512028528536,3.4295482742659,0.589348502861971,0.743057096563737
"ENSG00000307428",1.79767537716655,1.01196070876268,1.81226572053606,0.576574463422827,NA
"ENSG00000307431",2.86461360301993,2.42181146906764,1.53995487692148,0.115799667897092,0.222774680507273
"ENSG00000307433",259.991845793924,-0.493720981317192,0.148289535476964,0.000870210845561573,0.00275484259518738
"ENSG00000307444",111.088324315349,0.218610702888501,0.231806722342163,0.345643472720787,0.518748922063011
"ENSG00000307452",1.79948483027604,-3.03671859262273,1.91792476044928,0.113344987958247,NA
"ENSG00000307454",1.94084058385396,1.7252014337977,1.6844424305852,0.305742081352626,NA
"ENSG00000307459",8.45596636783132,1.50139119439661,0.915997478592648,0.101197043656398,0.200049573211558
"ENSG00000307465",4.36992008290261,-2.83608398613476,1.30065248788796,0.0292197791683683,0.0688926874046138
"ENSG00000307472",1.68113262862433,-0.253830454466421,2.03807408570446,0.900884348780112,NA
"ENSG00000307481",37.5020179184951,0.397525328147583,0.377500221020549,0.292319630328078,0.459349164956301
"ENSG00000307483",2.15138636317985,0.995681903242306,1.55598154279192,0.522233722071862,0.69036040165232
"ENSG00000307495",7.6552167895437,0.134743797034168,0.795938897203031,0.865569231917163,0.928346302367936
"ENSG00000307500",3.38558854930516,0.603453505603816,1.34044646155847,0.652574568692218,0.790226775598818
"ENSG00000307508",2.33476086558512,0.301908856269704,1.51397949013072,0.841938832378861,0.914341785721187
"ENSG00000307515",1.58522223367279,-0.745844917121697,1.95052975689869,0.702179010212737,NA
"ENSG00000307518",1.80487020539951,2.35612865765855,1.91773481722816,0.219221881765295,NA
"ENSG00000307519",5.99509093545817,0.53628641050825,0.922308174486722,0.560929666317356,0.721324103204646
"ENSG00000307533",4.96094324755855,0.183517524007925,1.14223029109294,0.872356502608492,0.932772838503432
"ENSG00000307536",15.385429568307,-1.30830420212731,0.737388139730088,0.0760233103872645,0.157676608272014
"ENSG00000307561",5.0093453722522,-0.269293390513484,1.01580996674471,0.790930782995694,0.88446315945672
"ENSG00000307580",5.5690627287057,-0.475169586027234,0.945603091864399,0.615312853512759,0.761495766013324
"ENSG00000307581",1.80487020539951,2.35612865765855,1.91773481722816,0.219221881765295,NA
"ENSG00000307584",9.9119757576059,0.38112962668577,0.727139714308657,0.600174840343985,0.750033216494804
"ENSG00000307585",25.0606631738134,0.772294776786656,0.446354805370551,0.083589869839961,0.170687100204477
"ENSG00000307592",2.71592469711641,-0.596595274181569,1.42059042342686,0.674512556270941,0.806513877690654
"ENSG00000307594",3.0383453691498,0.37865822420062,1.23925380057873,0.759944698493502,0.864298052448471
"ENSG00000307599",12.3341430915785,-0.045930525612701,0.635801862748974,0.942410663776189,0.969898817197645
"ENSG00000307600",7.45038499470678,-0.939655190093426,0.856233682609059,0.272454149032463,0.436192464002313
"ENSG00000307605",1.98058277756659,-3.15184300630744,1.87417299080346,0.0926222365696152,NA
"ENSG00000307615",4.26904580370121,0.292933285489733,1.17944857370718,0.803852312678964,0.892353348424964
"ENSG00000307626",2.06453788863699,0.0220461993478788,1.58241978399361,0.98888426874236,NA
"ENSG00000307633",3.14865132239137,0.756491942469012,1.43497128593187,0.598066766914079,0.748731505818291
"ENSG00000307636",2.11685614825563,0.0753083555790767,1.53731830118247,0.960929788727655,NA
"ENSG00000307638",3.01842874022264,-1.11466697787513,1.30492814313195,0.392995304807593,0.569799161459357
"ENSG00000307644",5.18640669931931,-0.620671617298123,0.991462804810967,0.531304421602523,0.697560167419674
"ENSG00000307651",1.6784103084904,-0.132282233246372,2.01714728192252,0.947713114608509,NA
"ENSG00000307653",10.4648487683663,-0.607251571883652,0.690465971102688,0.379140633266066,0.554870615193228
"ENSG00000307659",3.48086477047725,-0.316203998471483,1.22916661550613,0.796985231178239,0.888632631226612
"ENSG00000307661",2.59024820696677,-0.648106410706711,1.47671996947925,0.660746746966421,0.796393032717131
"ENSG00000307669",19.1537117984803,0.199778189576131,0.501337095842625,0.690268483837984,0.81822147021462
"ENSG00000307673",6.97282062025855,-0.365714483808401,0.881297830507712,0.678161935121198,0.809116253331737
